current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
106,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,6,1,0,0
107,Drone_147,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_23,6,2,1,0
107,Drone_153,0.4199999999999995,0.0,0.2202271554554524,22.054724631763456,Charger_24,7,1,0,0
108,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,7,2,1,0
120,Drone_151,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_22,7,1,0,0
125,Drone_142,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_22,6,1,1,0
128,Drone_152,0.3149999999999994,0.0,0.12041594578792296,12.073811216623813,Charger_24,5,4,1,1
130,Drone_146,0.28999999999999937,0.0,0.11401754250991379,11.434714952691776,Charger_23,4,3,1,1
133,Drone_156,0.3049999999999994,0.0,0.19235384061671343,19.270878215296012,Charger_24,4,4,1,2
137,Drone_145,0.25999999999999934,0.0,0.09219544457292887,9.252832275075804,Charger_22,5,5,1,1
139,Drone_158,0.28499999999999936,0.0,0.15652475842498528,15.687336832835529,Charger_23,3,3,1,2
148,Drone_154,0.22999999999999932,0.0,0.1414213562373095,14.178592477980443,Charger_22,4,4,1,2
248,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,4,1,0,0
255,Drone_147,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_23,3,1,1,0
256,Drone_151,0.4199999999999995,0.0,0.2202271554554524,22.054724631763456,Charger_24,4,1,0,0
261,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,3,1,1,0
273,Drone_153,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_22,4,1,0,0
298,Drone_142,0.3049999999999994,0.0,0.11401754250991379,11.434114952691775,Charger_22,3,1,0,1
309,Drone_154,0.3499999999999994,0.0,0.15,15.032,Charger_24,4,1,0,0
320,Drone_146,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_23,5,1,0,0
323,Drone_158,0.28499999999999936,0.0,0.09219544457292887,9.251832275075804,Charger_22,4,1,0,1
324,Drone_152,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_23,3,1,1,0
324,Drone_156,0.3049999999999994,0.0,0.10770329614269007,10.802437746114714,Charger_24,2,1,1,0
348,Drone_145,0.2199999999999993,0.0,0.09219544457292887,9.254432275075803,Charger_22,3,1,0,1
383,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,3,1,0,0
399,Drone_147,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_23,3,1,1,0
402,Drone_151,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_22,4,1,0,0
411,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,5,1,0,0
436,Drone_153,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_22,3,1,0,1
461,Drone_142,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_23,4,1,0,0
474,Drone_152,0.3199999999999994,0.0,0.12041594578792296,12.073611216623812,Charger_24,4,1,0,0
478,Drone_154,0.3049999999999994,0.0,0.10770329614269007,10.802437746114714,Charger_24,3,1,1,0
481,Drone_146,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_22,4,1,0,0
488,Drone_145,0.3499999999999994,0.0,0.15,15.032,Charger_24,2,1,1,1
491,Drone_158,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_22,3,1,1,0
