current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
106,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,6,1,0,0
107,Drone_147,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_23,6,2,1,0
107,Drone_153,0.4199999999999995,0.0,0.2202271554554524,22.054724631763456,Charger_24,7,1,0,0
108,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,7,2,1,0
120,Drone_151,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_22,7,1,0,0
125,Drone_142,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_22,6,1,1,0
128,Drone_152,0.3149999999999994,0.0,0.12041594578792296,12.073811216623813,Charger_24,5,4,1,1
130,Drone_146,0.28999999999999937,0.0,0.11401754250991379,11.434714952691776,Charger_23,4,3,1,1
133,Drone_156,0.3049999999999994,0.0,0.19235384061671343,19.270878215296012,Charger_24,4,4,1,2
137,Drone_145,0.25999999999999934,0.0,0.09219544457292887,9.252832275075804,Charger_22,5,5,1,1
143,Drone_158,0.26499999999999935,0.0,0.15652475842498528,15.688136832835529,Charger_23,3,3,1,2
153,Drone_154,0.2049999999999993,0.0,0.1414213562373095,14.179592477980444,Charger_22,4,4,1,2
266,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,4,1,0,0
271,Drone_147,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_23,3,1,1,0
272,Drone_151,0.4199999999999995,0.0,0.2202271554554524,22.054724631763456,Charger_24,2,1,0,0
276,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,1,1,1,0
291,Drone_153,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_22,2,1,0,0
322,Drone_142,0.26499999999999935,0.0,0.11401754250991379,11.435714952691775,Charger_22,1,1,0,1
332,Drone_146,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_23,3,1,0,0
336,Drone_152,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_23,3,1,1,0
415,Drone_159,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_23,3,1,0,0
434,Drone_151,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_22,3,1,0,0
440,Drone_141,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_24,2,1,0,0
460,Drone_147,0.27499999999999936,0.0,0.11401754250991379,11.435314952691776,Charger_22,2,1,0,1
468,Drone_153,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_23,3,1,0,0
480,Drone_146,0.3499999999999994,0.0,0.15,15.032,Charger_24,1,1,0,1
488,Drone_142,0.28499999999999936,0.0,0.11401754250991379,11.434914952691775,Charger_23,2,1,0,1
495,Drone_152,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_22,2,1,0,0
