Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
12,65,0.6,0.06937033084311633,2,1,1,0.2,0
12,71,0.6,0.07577374599786553,2,1,2,0.2,0
12,52,0.6,0.05549626467449306,2,1,3,0.2,0
12,52,0.6,0.05549626467449306,2,1,4,0.2,0
12,71,0.6,0.07577374599786553,2,1,5,0.2,0
12,53,0.6,0.05656350053361793,2,2,1,0.2,0
12,64,0.6,0.06830309498399147,2,2,2,0.2,0
12,67,0.6,0.07150480256136606,2,2,3,0.2,0
12,59,0.6,0.06296691568836713,2,2,4,0.2,0
12,70,0.6,0.07470651013874066,2,2,5,0.2,0
12,79,0.6,0.08431163287086446,2,3,1,0.2,0
12,87,0.6,0.09284951974386339,2,3,2,0.2,0
12,54,0.6,0.0576307363927428,2,3,3,0.2,0
12,82,0.6,0.08751334044823907,2,3,4,0.2,0
12,75,0.6,0.08004268943436499,2,3,5,0.2,0
12,62,0.6,0.06616862326574173,2,4,1,0.2,0
12,63,0.6,0.0672358591248666,2,4,2,0.2,0
12,61,0.6,0.06510138740661686,2,4,3,0.2,0
12,68,0.6,0.07257203842049093,2,4,4,0.2,0
12,66,0.6,0.07043756670224119,2,4,5,0.2,0
12,49,0.6,0.052294557097118465,2,5,1,0.2,0
12,56,0.6,0.05976520811099253,2,5,2,0.2,0
12,66,0.6,0.07043756670224119,2,5,3,0.2,0
12,34,0.6,0.03628601921024546,2,5,4,0.2,0
12,46,0.6,0.04909284951974386,2,5,5,0.2,0
12,61,0.6,0.06510138740661686,2,6,1,0.2,0
12,64,0.6,0.06830309498399147,2,6,2,0.2,0
12,68,0.6,0.07257203842049093,2,6,3,0.2,0
12,53,0.6,0.05656350053361793,2,6,4,0.2,0
12,55,0.6,0.05869797225186766,2,6,5,0.2,0
12,61,0.6,0.06510138740661686,2,7,1,0.2,0
12,77,0.6,0.08217716115261472,2,7,2,0.2,0
12,74,0.6,0.07897545357524013,2,7,3,0.2,0
12,68,0.6,0.07257203842049093,2,7,4,0.2,0
12,70,0.6,0.07470651013874066,2,7,5,0.2,0
12,64,0.6,0.06830309498399147,2,8,1,0.2,0
12,54,0.6,0.0576307363927428,2,8,2,0.2,0
12,50,0.6,0.05336179295624333,2,8,3,0.2,0
12,48,0.6,0.051227321237993596,2,8,4,0.2,0
12,66,0.6,0.07043756670224119,2,8,5,0.2,0
12,74,0.6,0.07897545357524013,2,9,1,0.2,0
12,74,0.6,0.07897545357524013,2,9,2,0.2,0
12,72,0.6,0.0768409818569904,2,9,3,0.2,0
12,65,0.6,0.06937033084311633,2,9,4,0.2,0
12,43,0.6,0.04589114194236926,2,9,5,0.2,0
12,79,0.6,0.08431163287086446,2,10,1,0.2,0
12,51,0.6,0.054429028815368194,2,10,2,0.2,0
12,66,0.6,0.07043756670224119,2,10,3,0.2,0
12,64,0.6,0.06830309498399147,2,10,4,0.2,0
12,67,0.6,0.07150480256136606,2,10,5,0.2,0
12,72,0.6,0.0768409818569904,2,11,1,0.2,0
12,54,0.6,0.0576307363927428,2,11,2,0.2,0
12,66,0.6,0.07043756670224119,2,11,3,0.2,0
12,56,0.6,0.05976520811099253,2,11,4,0.2,0
12,71,0.6,0.07577374599786553,2,11,5,0.2,0
