current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
106,Drone_199,0.4499999999999995,0.0,0.25495097567963926,25.52729560699111,Charger_29,6,1,0,0
107,Drone_187,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,6,2,1,0
107,Drone_193,0.4199999999999995,0.0,0.2202271554554524,22.054724631763456,Charger_30,7,1,0,0
108,Drone_181,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_30,7,2,1,0
120,Drone_191,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_28,7,1,0,0
125,Drone_182,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,6,1,1,0
128,Drone_192,0.3149999999999994,0.0,0.12041594578792296,12.073811216623813,Charger_30,5,4,1,1
130,Drone_186,0.28999999999999937,0.0,0.11401754250991379,11.434714952691776,Charger_29,4,3,1,1
133,Drone_196,0.3049999999999994,0.0,0.19235384061671343,19.270878215296012,Charger_30,4,4,1,2
137,Drone_185,0.25999999999999934,0.0,0.09219544457292887,9.252832275075804,Charger_28,5,5,1,1
146,Drone_198,0.24999999999999933,0.0,0.15652475842498528,15.688736832835527,Charger_29,3,3,1,2
157,Drone_194,0.18499999999999928,0.0,0.1414213562373095,14.180392477980444,Charger_28,4,4,1,2
282,Drone_187,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,3,1,0,0
286,Drone_181,0.37999999999999945,0.0,0.18439088914585774,18.47126455015161,Charger_30,2,1,0,0
298,Drone_191,0.3499999999999994,0.0,0.15,15.032,Charger_30,1,1,1,0
301,Drone_193,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,1,1,0,0
316,Drone_182,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_29,2,1,0,1
326,Drone_199,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_29,1,1,1,1
437,Drone_187,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_29,3,1,0,0
455,Drone_181,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,2,1,0,0
474,Drone_191,0.3499999999999994,0.0,0.15,15.032,Charger_30,1,1,0,0
487,Drone_182,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_28,1,1,0,1
487,Drone_193,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_29,3,1,0,0
